出走馬T.競走コード,馬番,枠番,異常区分コード,単勝人気,入線順位,確定着順,馬券評価順位,予想タイム指数,予想タイム指数順位,得点,デフォルト得点,デフォルト得点順位,得点V1,得点V1順位,得点V2,得点V2順位,得点V3,得点V3順位,得点V1順位逆数,得点V2順位逆数,得点V3順位逆数,三連単用得点,三連単用馬券評価順位,血統距離評価,血統トラック評価,血統成長力評価,血統総合評価,血統距離評価B,血統トラック評価B,血統成長力評価B,血統総合評価B,予想タイム偏差値,過去5走最高タイム指数,前走レースレベル,前走レースレベル順位,先行指数,先行率,先行指数順位,予想展開,予想タイム指数回帰推定値,予想タイム指数回帰推定値順位,血統登録番号,性別コード,近走競走コード1,近走馬番1,近走競走コード2,近走馬番2,近走競走コード3,近走馬番3,近走競走コード4,近走馬番4,近走競走コード5,近走馬番5,次走競走コード,次走馬番,休養週数,休養後出走回数,単勝配当,複勝配当,単勝オッズ,単勝支持率,複勝オッズ1,複勝オッズ2,単勝推定オッズ,複勝推定オッズ,連対推定オッズ,予想オッズ,予想人気,クラス変動,騎手コード,騎手所属場コード,見習区分,騎手評価,調教師評価,枠順評価,脚質評価,キャリア,馬齢,調教師コード,負担重量,馬体重,馬体重増減,距離増減,前走着順,前走人気,前走着差,前走トラック種別コード,前走馬体重,前走頭数,タイム指数上昇係数,タイム指数回帰推定値,タイム指数回帰標準偏差,斤量比,前走休養週数,騎手ランキング,調教師ランキング,馬単合成オッズ,過程値a,過程値b,調節値,勝率,充足率,父繁殖登録番号,母繁殖登録番号,父繁殖馬生年,母繁殖馬生年,父出産年齢,母出産年齢,母血統登録番号,母平地収得賞金累計,母評価,馬番判定,過程値,レースT.競走コード,距離,トラック種別コード,主催者コード,競走番号,場コード,グレードコード,競走種別コード,競走条件コード,競走条件名称,トラックコード,頭数,天候コード,馬場状態コード,予想勝ち指数,初出走頭数,人気馬得点1,人気馬支持率1,人気馬馬券評価順位1,人気馬得点2,人気馬支持率2,人気馬馬券評価順位2,人気馬得点3,人気馬支持率3,人気馬馬券評価順位3,予想決着指数,投票フラグ,波乱度,タイム指数誤差,登録頭数,回次,日次,タイム指数FB補正量,タイム指数FB頭数,一番人気予想展開,平均得点,得点標準偏差,平均予想タイム指数,予想タイム標準偏差,レースレベル,予想タイム指数平均値a,予想タイム指数平均値b,最低勝率,過程値合計,過程値b合計,勝率標準偏差,レース充足率
22202131007,7,4,0,7,3,3,5,80.46492355,8,47,48,8,3,7,3,9,48,7,8,4,9,50,7,68,63,58,63,59,59,37,56,52,85,80,1,57.30499,0.8666667,6,3,87,3,2018106324,2,22110300410,6,22110160410,3,22109051004,6,22108291003,3,22108151003,14,22202271012,5,14,0,0,330,15,0.05333333,3,3.9,13.3,3.4,5.4,18.4,12,0,1168,0,0,56,31,39,90,11,4,1104,540,442,2,200,4,2,6,0,440,13,1.999174,86.94756052,259.2845,12.21719457,1,37,143,12.1,6,6,9,,100,,,,,,,,,,1,46250.7,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,14,8,0,14,4,4,8,78.19749288,13,45,51,5,1,10,3,11,51,2,6,4,14,57,2,63,61,49,60,62,60,46,58,44,80,77,3,68.1789,0.4666667,2,2,78,13,2018105195,2,22201231012,4,22107101006,10,22106270503,6,22106084609,2,22104170904,6,22202271012,10,2,1,0,0,38.5,0.02077922,10.2,13.4,41.7,8.9,16.4,21.4,13,0,1128,0,0,58,60,50,64,6,4,1075,540,480,-4,0,10,7,9,0,484,15,0,0,0,11.25,27,54,2,37.8,3,3,9,,100,,,,,,,,,,2,23622.9,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,11,6,0,4,5,5,9,81.05961165,3,44,47,9,0,11,5,6,46,9,4,10,6,44,9,53,61,55,59,43,57,31,52,54,87,77,3,15.61433,0.8,14,4,79,11,2018104095,2,22201231012,10,22112190907,14,22108291003,13,22107111002,10,22106190906,4,22206180907,5,2,2,0,0,7,0.1142857,2.3,2.9,6.8,2.4,3.5,12.8,7,0,1144,0,0,61,45,50,35,11,4,1154,540,424,0,0,9,3,7,0,424,15,-1.681422,79.38680633,138.5181,12.73584906,4,34,43,6.3,8,8,9,8,100,,,,,,,,,,1,54221.7,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,5,3,0,6,6,6,2,80.84430543,4,55,51,3,6,4,4,7,51,1,12,8,14,59,1,58,55,52,54,61,60,55,59,54,87,76,10,82.01406,0.06666667,1,1,106,1,2018105411,2,22112110709,13,22108291003,7,22108141007,3,22107240404,5,22107031007,14,22203130708,1,8,0,0,0,7.9,0.1012658,2.8,3.5,8.2,2.7,4,14.2,9,0,1093,0,0,53,63,60,10,8,4,1180,540,506,2,0,3,9,3,0,504,18,18.52517,106.0914178,0,10.67193676,14,18,97,7.7,7,7,9,7,100,,,,,,,,,,1,51225.7,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,3,2,0,3,7,7,1,84.63533157,1,56,53,1,12,1,6,3,49,5,15,11,10,55,3,53,63,51,61,45,45,42,42,68,88,77,3,64.44938,0.1333333,5,2,83,6,2018102173,2,22201231012,14,22201050606,14,22112120608,13,22111210307,8,22111060310,14,22202201008,5,2,8,0,0,6.8,0.1176471,2.2,2.8,5.9,2.1,3,5.1,1,0,1186,0,3,32,49,60,64,17,4,1048,510,490,6,0,3,4,3,0,484,15,-0.1915405,82.95771979,384.3367,10.40816327,2,46,100,5.7,18,18,9,18,100,,,,,,,,,,1,125861.4,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,9,5,0,5,8,8,4,83.73416154,2,47,49,7,6,3,6,4,44,13,12,11,3,42,11,38,40,52,38,52,65,39,61,64,86,78,2,55.08426,0.6666667,8,3,83,6,2018104825,2,22112190709,16,22110300410,13,22108220108,6,22108150108,12,22104110909,7,22202270907,11,7,2,0,0,7.5,0.1066667,2.6,3.4,6.8,2.4,3.3,5.8,2,0,1115,0,0,35,56,39,90,10,4,1160,540,410,-8,0,8,2,8,0,418,18,0.003897476,82.84183319,193.7744,13.17073171,6,29,20,6.6,15,15,9,15,100,,,,,,,,,,1,103448.4,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,12,7,0,10,9,9,12,72.88716436,15,38,46,12,0,12,3,12,46,10,4,4,6,43,10,55,63,43,60,61,66,55,65,25,73,55,15,64.74973,0.2666667,4,2,73,14,2018102127,2,22105220505,1,22105090405,4,22104110602,1,22103280605,15,22103060606,6,22202201008,11,37,0,0,0,25.5,0.03137255,5.3,6.8,27,6.2,11.2,44.1,15,1,1191,0,3,32,58,50,64,8,4,1093,510,474,14,0,4,3,4,0,460,13,0,0,0,10.75949367,1,50,181,22.1,0,1,9,,100,,,,,,,,,,2,2522.8,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,8,5,0,12,10,10,15,80.48935797,7,32,42,15,-2,13,-1,14,40,15,3,2,1,32,15,57,55,28,51,40,61,36,56,52,84,74,12,25.57726,0.4666667,13,4,80,10,2017105628,2,22201291009,5,22112110709,17,22111200310,4,22110170409,1,22109120607,7,22202271007,15,1,12,0,0,28.8,0.02777778,6,7.8,34.9,6.6,12.7,10.7,4,0,1015,0,0,43,32,39,35,25,5,1035,550,426,-4,200,5,4,8,0,430,12,-0.08635807,79.6761678,232.0129,12.91079812,6,68,186,32.8,7,7,9,,100,,,,,,,,,,2,46559.7,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,1,1,0,13,11,11,11,79.92445027,9,39,46,11,1,9,4,8,45,11,6,8,4,41,12,57,55,28,51,40,47,30,42,50,80,74,12,13.79513,0.4,15,4,82,9,2017105565,2,22201291009,9,22201151008,13,22111130307,16,22106120512,15,22105220508,11,22204170307,8,1,2,0,0,34.6,0.02312139,8.2,10.7,38.8,7.6,14.2,13.7,8,0,1182,0,1,48,39,60,35,14,5,1132,540,446,4,200,6,7,8,0,442,12,2.40847,82.43945145,151.1642,12.10762332,1,27,124,37.9,6,6,9,,100,,,,,,,,,,1,39800.2,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,15,8,0,8,12,12,7,80.5077924,6,46,50,6,3,6,6,5,49,6,8,11,10,52,6,60,57,50,56,52,65,39,62,52,82,77,3,56.46113,0.9333333,7,3,83,6,2017101940,2,22201231012,9,22112190709,11,22112050708,16,22111130310,12,22110230410,12,22202271012,6,2,8,0,0,17.7,0.04519774,4.9,6.4,17.9,4.4,7.3,12,6,0,1091,0,0,59,58,50,90,24,5,1094,550,478,4,0,7,5,5,0,474,15,1.178037,83.11649546,391.4897,11.50627615,4,32,123,16.8,7,7,9,,100,,,,,,,,,,1,46793.9,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,6,4,0,2,13,13,6,79.19075479,11,47,51,4,3,8,0,13,50,4,8,3,12,54,5,68,63,58,63,66,58,52,58,48,82,77,3,65.97636,0.1333333,3,2,86,4,2018102328,2,22111060310,2,22110230408,7,22110100906,5,22109260706,7,22109190708,4,22202270907,3,13,0,0,0,5.8,0.137931,2.2,2.8,5.6,2.2,3,14.9,10,0,1095,0,0,61,55,39,64,15,4,1065,540,468,-8,0,2,8,1,0,476,16,2.482687,86.48379936,309.7658,11.53846154,1,7,30,4.9,4,4,9,,100,,,,,,,,,,2,32152.8,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,4,3,0,15,14,14,10,76.6743232,14,43,47,10,7,2,7,2,47,8,14,14,8,49,8,58,55,52,54,51,48,41,45,38,77,77,3,50.67047,0.2666667,9,3,72,15,2018104935,2,22201231012,5,22111060310,3,22109250606,7,22108290104,12,22107310206,5,0,0,2,1,0,0,168.6,0.004744958,32.8,42.6,108.2,20.1,38.9,24.2,14,0,1177,0,3,17,46,60,90,10,4,399,510,424,-2,0,12,10,13,0,426,15,-2.080819,72.06069237,163.6724,12.02830189,10,67,5,115.7,2,2,9,,100,,,,,,,,,,2,13983.2,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131007,10,6,0,9,15,15,13,78.73857093,12,37,45,13,-5,14,3,10,45,12,2,4,4,39,13,52,56,43,53,43,57,31,52,46,80,77,3,27.90944,0.9333333,11,4,90,2,2018106276,2,22201231012,2,22108211009,4,22108070404,10,22107031003,8,22106130706,7,22205010309,1,2,1,0,0,22.4,0.03571429,5.1,6.6,17.4,4.5,7.4,15.4,11,0,1171,0,0,41,61,39,35,8,4,1117,540,420,-6,0,6,8,5,0,426,15,9.263134,89.7931043,0,12.85714286,21,23,14,19.4,4,4,9,,100,,,,,,,,,,2,28024.9,22202131007,2000,0,1,7,10,,14,5,4歳上1勝クラス,17,15,4,2,87.79462955,0,34,0.1538462,14,47,0.137931,6,56,0.1176471,1,91.94383,0,4,0,15,2,2,0,0,4,48.5,6.368075,79.8,2.741602,79.4,79.8,79.8,0.6,702334.6,101,,100
22202131008,6,4,0,2,1,1,3,79.04116234,7,52,50,6,11,2,11,2,50,5,13,12,9,55,5,36,49,37,44,48,46,42,43,50,89,76,8,86.905,0.07142857,3,1,71,12,2018103503,1,22112120709,16,22111200308,11,22109200712,5,22109051007,5,22108221007,5,22202201010,13,8,0,600,190,6,0.1333333,1.9,2.9,6,1.9,2.6,12.1,7,0,1171,0,0,44,46,61,60,12,4,1176,570,494,14,-200,5,3,8,1,480,16,-2.360709,70.86875988,199.8916,11.53846154,2,23,46,5.8,6,6,9,,100,,,,,,,,,,2,39988.9,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,9,6,0,1,2,2,1,84.57712883,1,57,50,2,11,1,7,7,46,10,13,7,4,46,9,53,54,48,52,22,53,28,45,68,86,76,8,88.82307,0.1428571,2,1,84,1,2018104687,2,22201231003,5,22201080712,5,22112180706,5,22111060308,15,22109041007,3,22202261003,12,2,4,0,110,1.8,0.4444444,1.1,1.3,2.2,1.4,1.6,3.2,1,0,1186,0,3,29,45,61,60,12,4,1121,520,432,-2,0,2,1,1,1,434,13,0.6332728,84.52941034,296.5276,12.03703704,1,46,73,2,22,22,9,22,100,,,,,,,,,,1,149915.5,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,1,1,0,3,3,3,9,81.76176308,2,47,49,9,-3,14,3,14,47,9,1,1,6,45,10,62,58,50,58,57,36,56,37,59,83,78,1,71.0375,0.6428571,11,4,81,2,2018103551,1,22201291003,5,22112180912,10,22112120709,11,22110300906,1,22110160908,7,22202201003,11,1,5,0,190,8.3,0.09638554,1.9,2.9,6.1,1.8,2.4,7.7,2,0,1154,0,0,41,44,55,10,13,4,1172,570,432,2,0,4,2,1,1,430,13,0.4097987,80.96591197,237.2159,13.19444444,5,31,69,6.1,12,12,9,12,100,,,,,,,,,,1,80837.2,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,8,5,0,10,4,4,8,81.66276663,3,48,50,3,5,7,6,9,49,7,7,5,7,49,7,48,60,39,56,37,44,35,39,59,82,77,5,74.8791,0.3571429,8,3,78,7,2018104208,2,22201161003,8,22112040705,7,22111130304,5,22109200612,1,22109110606,1,22204240307,9,3,7,0,0,44.2,0.01809955,5.3,8.8,31,4.3,8.4,10,4,0,1184,0,3,33,54,61,36,15,4,1171,520,426,2,0,4,7,3,1,424,13,-0.650504,78.09993766,225.7695,12.20657277,5,60,132,32.9,11,11,9,11,100,,,,,,,,,,2,78955.5,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,13,8,0,5,5,5,11,80.25439227,6,41,47,11,-2,13,5,11,45,12,2,4,3,40,12,54,51,51,50,30,47,32,41,54,81,78,1,16.97186,0.8571429,14,4,79,6,2016105117,1,22201291003,12,22111200309,9,22111070307,9,22109180707,2,22109051008,7,22202261003,11,1,1,0,0,12,0.06666667,2.1,3.2,11.8,2.5,4,9.1,3,0,1095,0,0,57,53,26,10,21,6,1170,570,500,-4,0,5,3,3,1,504,13,0.2894853,79.16418897,231.6086,11.4,9,7,96,10.4,8,8,9,,100,,,,,,,,,,1,55581.5,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,2,2,0,9,6,6,10,76.47762864,13,47,51,1,4,9,9,6,51,4,6,9,11,56,4,45,57,38,52,57,60,55,59,42,77,77,5,73.26717,0.4285714,10,4,67,14,2018105144,2,22112050702,12,22109200712,15,22107181007,3,22106050708,10,22102280906,12,22204230308,2,9,0,0,0,43.5,0.0183908,8,13.4,38.3,6.4,11.4,25.2,14,0,1164,0,9,13,59,55,10,9,4,1092,530,484,-6,-200,14,3,12,1,490,16,-6.306673,67.2432706,0,10.95041322,10,71,42,37.3,3,3,9,,100,,,,,,,,,,2,17967.1,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,5,4,0,6,7,7,6,80.8770776,4,49,50,4,5,8,4,12,49,8,7,2,7,49,7,47,53,55,51,38,47,34,42,56,83,78,1,78.20456,0.6428571,6,3,81,2,2018102719,1,22201291003,8,22112250908,9,22109180707,5,22108210108,12,22108150106,6,22203060908,6,1,2,0,0,13.6,0.05882353,2.5,4,10.4,2.2,3.3,11.2,5,0,1182,0,1,50,62,61,36,11,4,1028,560,470,0,0,3,5,1,1,470,13,0.9549472,80.93238329,238.7066,11.91489362,4,27,25,10.9,9,9,9,9,100,,,,,,,,,,1,65161.2,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,7,5,0,4,8,8,7,76.49727254,12,49,50,8,10,6,12,1,51,3,9,14,11,57,1,51,57,49,54,45,56,47,52,42,75,76,8,92.21453,0.2857143,1,1,74,10,2018104559,2,22201151012,6,22108211003,14,22107041002,7,22102140901,11,22012200906,15,22205070412,14,3,1,0,0,12,0.06666667,2.8,4.6,12.7,2.9,4.5,21.8,12,0,1168,0,0,47,60,61,60,5,4,1136,550,476,0,-200,9,2,6,0,476,18,-1.672098,73.81404558,0,11.55462185,20,37,90,11.6,3,3,9,,100,,,,,,,,,,1,18089.3,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,4,3,0,13,9,9,2,80.77875554,5,52,50,5,10,3,10,4,51,1,9,10,11,57,1,51,48,53,47,45,58,41,54,56,92,78,1,78.18599,0.8571429,7,3,78,7,2018106605,2,22201230604,16,22111140307,12,22110300408,7,22110170410,13,22110090408,12,22205070412,10,2,1,0,0,57.2,0.01398601,6.5,10.8,49.1,7.5,14.6,14.8,8,0,1025,0,0,57,36,55,36,19,4,1089,550,466,0,-200,11,4,12,1,466,16,-0.3010631,78.21762265,271.4464,11.80257511,9,49,75,47.3,9,9,9,,100,,,,,,,,,,2,63571.9,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,12,7,0,14,10,10,14,76.77366569,11,34,43,13,1,12,4,13,43,13,3,2,1,35,14,48,50,44,47,47,55,51,52,43,79,77,5,17.7442,0.8571429,13,4,76,9,2016101650,2,22201161003,4,22110300408,2,22110170410,12,22110090408,16,22109050412,11,22205070412,5,3,1,0,0,139.3,0.005743001,12.8,21.5,106,13.7,29.4,17.9,9,0,1135,0,0,45,50,26,10,41,6,428,550,462,-4,0,6,12,7,1,466,13,0.05869391,75.55063483,263.2663,11.9047619,10,82,170,95.3,3,3,9,,100,,,,,,,,,,2,19876.4,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,10,6,0,8,11,11,12,78.59755478,8,40,47,12,2,10,7,8,46,11,4,7,4,42,11,54,51,51,50,43,62,48,58,49,82,76,8,37.57178,0.4285714,12,4,73,11,2017103827,2,22201231003,3,22110310406,5,22110100407,5,22109110606,16,22107310208,1,22205080412,15,2,1,0,0,42.7,0.01873536,4.1,6.7,27,4,7.6,11.8,6,0,1091,0,0,55,30,61,10,24,5,392,550,488,0,0,6,6,11,1,488,13,-2.459789,72.60615387,164.0432,11.2704918,11,32,172,27.2,5,5,9,,100,,,,,,,,,,2,35202.3,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,3,3,0,7,12,12,5,77.5109063,10,50,50,7,10,5,10,5,51,2,9,10,11,57,1,54,54,60,54,20,40,26,33,46,83,76,8,84.26615,0.6428571,4,1,68,13,2018103498,3,22112280608,16,22112040607,11,22105300705,2,22105134207,11,22104030604,3,22202261003,9,6,2,0,0,17.8,0.04494382,4.1,6.7,15.6,3.6,5.7,19.1,10,0,1177,0,3,31,44,55,60,10,4,1112,540,482,2,-200,12,4,13,1,480,16,-7.444249,67.87116743,0,11.2033195,3,67,95,13.9,4,4,9,,100,,,,,,,,,,1,25292.1,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,11,7,0,11,13,13,4,78.59676927,9,50,49,10,10,4,11,3,50,6,9,12,9,54,6,50,47,56,46,52,57,55,56,49,88,76,8,82.18197,0.2142857,5,3,81,2,2018100824,2,22110300408,5,22110240409,11,22109050412,16,22108080409,3,22107250411,15,22205070412,8,14,0,0,0,47.1,0.01698514,6.2,10.4,42.6,7.2,13.4,20.7,11,0,1179,0,0,59,46,26,36,12,4,1156,550,484,10,0,9,12,10,0,474,18,-1.02598,80.64215051,141.9734,11.36363636,0,13,164,37.6,5,5,9,,100,,,,,,,,,,1,35194.3,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131008,14,8,0,12,14,14,13,71.31550816,14,36,43,14,2,11,6,10,43,14,4,5,1,36,13,43,64,47,60,44,64,41,59,26,74,76,8,74.04642,0.4285714,9,3,80,5,2018103141,2,22201231003,8,22112250908,14,22107101003,5,22107041003,5,22104170404,13,22207021012,3,2,2,0,0,50.8,0.01574803,6.1,10.3,44.2,7,13.5,25,13,0,1114,0,0,50,43,26,36,7,4,1139,550,432,-4,0,8,3,14,1,436,13,8.957958,80.3661321,0,12.73148148,3,76,150,45.1,0,1,9,,100,,,,,,,,,,2,1694,22202131008,1000,1,1,8,10,,14,5,4歳上1勝クラス,24,14,4,2,86.58790938,0,57,0.4444444,1,52,0.1333333,3,47,0.09638554,9,91.27447,0,2,0,14,2,2,0,0,1,50.7,5.713393,78.9,3.200288,79.1,78.9,78.9,0.7,687327.2,101,,100
22202131009,6,6,0,4,1,1,7,72.00400604,6,39,44,8,-3,8,0,6,41,6,1,3,2,36,7,55,63,50,61,59,66,41,63,50,73,60,4,29.5765,1,8,4,80,2,2019100796,2,22201291002,7,22201151006,8,22111130504,15,22110310503,9,22110090505,1,22204100909,5,1,2,850,210,8.5,0.09411765,1.6,2.4,6.9,1.7,2.7,8.5,6,1,1091,0,0,51,45,39,35,5,3,1064,540,412,-8,0,1,2,0,0,420,12,4.594496,79.95929872,246.4805,13.10679612,1,32,44,6.4,10,10,1,,100,,,,,,,,,,2,40704.5,22202131009,2000,0,1,9,10,E,12,5,3歳1勝クラス,17,8,2,2,78.6629011,0,61,0.25,1,40,0.2222222,6,54,0.2,2,81.92797,0,3,0,8,2,2,0,0,3,49.2,7.554564,71.8,3.821456,62.7,71.8,71.8,1.2,410260.8,100,,84.3
22202131009,8,8,0,2,2,2,6,74.63131718,3,40,48,3,-3,7,-1,7,44,5,1,1,4,44,5,39,54,33,48,59,59,44,57,57,73,68,3,55.75173,0.875,6,4,72,5,2019105654,1,22111270911,4,22110160903,9,22108291005,1,0,0,0,0,22203120909,7,10,0,0,150,3.6,0.2222222,1.2,1.6,3.8,1.4,1.9,6,4,-2,1115,0,0,34,50,50,35,3,3,1158,560,490,14,0,5,8,6,0,476,10,-1.453736,72.12120517,125.924,11.42857143,5,29,17,3.6,20,20,1,,75,,,,,,,,,,2,80255,22202131009,2000,0,1,9,10,E,12,5,3歳1勝クラス,17,8,2,2,78.6629011,0,61,0.25,1,40,0.2222222,6,54,0.2,2,81.92797,0,3,0,8,2,2,0,0,3,49.2,7.554564,71.8,3.821456,62.7,71.8,71.8,1.2,410260.8,100,,84.3
